ThoiGian,TinhThanh,KhuVuc,NhietDo (°C),LuongMua (mm),DoAm (%),DoAmTrongNha (%),KhiAp (mb),MatDoMay (%),TamNhin (km),AQI,TrangThaiKhongKhi,PM2_TrangThai,PM2_ChiSo,PM2_Matdo(µg/m³),PM10_TrangThai,PM10_ChiSo,PM10_Matdo(µg/m³),SO2_TrangThai,SO2_ChiSo,SO2_Matdo(µg/m³),NO2_TrangThai,NO2_ChiSo,NO2_Matdo(µg/m³)
2024-06-13 16:07:01.035034+07:00,Đồng Nai,Ấp Tham Thiện,33°C,15.2,58%,58% (Extremely Humid),↓ 1010 mb,4%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:04.222811+07:00,Đồng Nai,Biên Hòa,32°C,13.5,63%,63% (Extremely Humid),↓ 1006 mb,11%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,15,44 µg/m³,Excellent,9,9 µg/m³
2024-06-13 16:07:07.875009+07:00,Đồng Nai,Cam Mỹ,33°C,15.2,58%,58% (Extremely Humid),↓ 1010 mb,4%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:11.185161+07:00,Đồng Nai,Cam Mỹ,33°C,15.2,58%,58% (Extremely Humid),↓ 1010 mb,4%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:14.748888+07:00,Đồng Nai,Đông Sài,33°C,15.2,58%,58% (Extremely Humid),↓ 1010 mb,4%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:18.274862+07:00,Đồng Nai,Phu Giáo,33°C,0.0,59%,59% (Extremely Humid),↓ 1006 mb,11%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,45 µg/m³,Excellent,6,3 µg/m³
2024-06-13 16:07:21.234653+07:00,Đồng Nai,Xã Gia Kiêm,33°C,15.2,58%,58% (Extremely Humid),↓ 1010 mb,4%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:24.591785+07:00,Đồng Nai,Xã Phương Lâm,31°C,0.0,67%,67% (Extremely Humid),↓ 1011 mb,10%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,17,50 µg/m³,Excellent,5,2 µg/m³
2024-06-13 16:07:27.535472+07:00,Đồng Nai,Xã Võ Đắt,33°C,0.0,71%,71% (Dangerously Humid),↓ 1010 mb,0%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,22,17 µg/m³,Excellent,17,51 µg/m³,Excellent,5,3 µg/m³
2024-06-13 16:07:30.461434+07:00,Đồng Nai,Xuân Lộc,33°C,15.2,58%,58% (Extremely Humid),↓ 1010 mb,4%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:33.554313+07:00,Đồng Tháp,Cao Lãnh,33°C,1.1,65%,65% (Dangerously Humid),↔ 1010 mb,31%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,15,44 µg/m³,Excellent,6,3 µg/m³
2024-06-13 16:07:36.918527+07:00,Đồng Tháp,Sa Đéc,35°C,3.0,57%,57% (Extremely Humid),↓ 1010 mb,2%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,14 µg/m³,Excellent,15,45 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:07:40.021663+07:00,Gia Lai,A Yun Pa,35°C,1.4,54%,54% (Extremely Humid),↓ 1010 mb,10%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Fair,21,62 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:07:43.305635+07:00,Gia Lai,An Khê,32°C,1.0,58%,58% (Extremely Humid),↓ 1009 mb,24%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,21,62 µg/m³,Fair,21,16 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:07:46.204030+07:00,Gia Lai,Bản Bat,35°C,1.4,54%,54% (Extremely Humid),↓ 1010 mb,10%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Fair,21,62 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:07:49.288199+07:00,Gia Lai,Ban Xã Thu,35°C,1.4,54%,54% (Extremely Humid),↓ 1010 mb,10%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Fair,21,62 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:07:52.298209+07:00,Gia Lai,De Pouang,33°C,0.0,62%,62% (Extremely Humid),↓ 1008 mb,10%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,23,64 µg/m³,Fair,21,16 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:07:55.602209+07:00,Gia Lai,Dinh Ðiền Dak Quon,31°C,0.0,61%,61% (Extremely Humid),↓ 1010 mb,20%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,20,59 µg/m³,Fair,20,15 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:07:58.968511+07:00,Gia Lai,Phú Nhơn,33°C,4.0,53%,53% (Extremely Humid),↓ 1010 mb,15%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,18,53 µg/m³,Excellent,18,14 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:08:02.036779+07:00,Gia Lai,Plei Doch,33°C,6.0,60%,60% (Extremely Humid),↓ 1010 mb,11%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,16,49 µg/m³,Excellent,16,12 µg/m³,Excellent,3,2 µg/m³
2024-06-13 16:08:06.057440+07:00,Gia Lai,Plei Ken Ngo,29°C,2.3,65%,65% (Very Humid),↓ 1011 mb,10%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,17,51 µg/m³,Excellent,17,13 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:08:09.534242+07:00,Gia Lai,Plei Khoie,33°C,4.0,53%,53% (Extremely Humid),↓ 1010 mb,15%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,18,53 µg/m³,Excellent,18,14 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:08:12.743648+07:00,Gia Lai,Plei Klane Kla,29°C,2.3,65%,65% (Very Humid),↓ 1011 mb,10%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,17,51 µg/m³,Excellent,17,13 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:08:16.785796+07:00,Gia Lai,Plei Kuel,32°C,1.0,58%,58% (Extremely Humid),↓ 1009 mb,24%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,21,62 µg/m³,Fair,21,16 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:08:19.986770+07:00,Gia Lai,Plei Morr,31°C,2.8,64%,64% (Extremely Humid),↓ 1011 mb,11%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,18,53 µg/m³,Excellent,17,13 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:08:23.289754+07:00,Gia Lai,Plei Rongol Dogrong,30°C,19.7,66%,66% (Extremely Humid),↓ 1011 mb,30%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,17,50 µg/m³,Excellent,17,12 µg/m³,Excellent,3,2 µg/m³
2024-06-13 16:08:26.305051+07:00,Gia Lai,Pleiku,29°C,2.3,65%,65% (Very Humid),↓ 1011 mb,10%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,17,51 µg/m³,Excellent,17,13 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:08:29.416209+07:00,Gia Lai,Thăng Ðức,34°C,9.5,52%,52% (Extremely Humid),↓ 1010 mb,10%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,17,13 µg/m³,Excellent,16,49 µg/m³,Excellent,3,2 µg/m³
2024-06-13 16:08:32.221163+07:00,Gia Lai,Xuong Kuang,30°C,19.7,66%,66% (Extremely Humid),↓ 1011 mb,30%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,17,50 µg/m³,Excellent,17,12 µg/m³,Excellent,3,2 µg/m³
2024-06-13 16:08:35.329752+07:00,Hà Giang,Hà Giang,32°C,1.0,77%,77% (Dangerously Humid),↔ 1004 mb,50%,24 km,13,Excellent,Excellent,13,38 µg/m³,Excellent,9,6 µg/m³,Excellent,8,2 µg/m³,Excellent,7,3 µg/m³
2024-06-13 16:08:38.770964+07:00,Hà Nam,Phủ Lý,38°C,0.0,46%,46% (Extremely Humid),↔ 1003 mb,0%,24 km,14,Excellent,Excellent,14,41 µg/m³,Excellent,10,7 µg/m³,Excellent,10,2 µg/m³,Excellent,7,7 µg/m³
2024-06-13 16:08:41.638727+07:00,Hà Nam,Tao Thôn,39°C,0.0,46%,46% (Extremely Humid),↔ 1002 mb,10%,24 km,17,Excellent,Excellent,17,51 µg/m³,Excellent,15,4 µg/m³,Excellent,11,9 µg/m³,Excellent,10,5 µg/m³
2024-06-13 16:08:44.727664+07:00,Hà Nội,Hà Nội,38°C,0.0,47%,47% (Extremely Humid),↓ 999 mb,76%,24 km,28,Fair,Fair,28,8 µg/m³,Fair,22,63 µg/m³,Fair,20,15 µg/m³,Excellent,9,9 µg/m³
2024-06-13 16:08:47.714909+07:00,Hà Tĩnh,Hà Tĩnh,37°C,0.0,48%,48% (Extremely Humid),↔ 1005 mb,11%,24 km,13,Excellent,Excellent,13,39 µg/m³,Excellent,9,2 µg/m³,Excellent,8,4 µg/m³,Excellent,8,6 µg/m³
2024-06-13 16:08:50.751818+07:00,Hải Dương,Hải Dương,37°C,0.0,50%,50% (Extremely Humid),↔ 1002 mb,76%,24 km,23,Fair,Fair,23,64 µg/m³,Excellent,18,5 µg/m³,Excellent,17,13 µg/m³,Excellent,12,12 µg/m³
2024-06-13 16:08:54.046232+07:00,Hải Phòng,Hải Phòng,36°C,0.0,54%,54% (Extremely Humid),↔ 1002 mb,1%,24 km,17,Excellent,Excellent,17,52 µg/m³,Excellent,16,4 µg/m³,Excellent,14,11 µg/m³,Excellent,14,14 µg/m³
2024-06-13 16:08:57.446025+07:00,Hậu Giang,Ấp Phú Nhơn,34°C,2.8,65%,65% (Dangerously Humid),↓ 1010 mb,30%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,14 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:09:00.701221+07:00,Hậu Giang,Long Mỹ,34°C,0.0,58%,58% (Extremely Humid),↔ 1010 mb,0%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,19,14 µg/m³,Excellent,16,48 µg/m³,Excellent,4,4 µg/m³
2024-06-13 16:09:04.179961+07:00,Hậu Giang,Rạch Gòi,34°C,0.0,62%,62% (Extremely Humid),↓ 1010 mb,10%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,14 µg/m³,Excellent,16,47 µg/m³,Excellent,6,6 µg/m³
2024-06-13 16:09:07.393915+07:00,Hậu Giang,Vị Thanh,34°C,0.0,62%,62% (Extremely Humid),↓ 1010 mb,10%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,14 µg/m³,Excellent,16,47 µg/m³,Excellent,6,6 µg/m³
2024-06-13 16:09:10.889703+07:00,Hồ Chí Minh,Thành phố Hồ Chí Minh,35°C,0.2,52%,52% (Extremely Humid),↓ 1006 mb,35%,16 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,45 µg/m³,Excellent,7,3 µg/m³
2024-06-13 16:09:14.308724+07:00,Hòa Bình,Hòa Bình,38°C,0.0,50%,50% (Dangerously Humid),↔ 1003 mb,1%,24 km,9,Excellent,Excellent,9,28 µg/m³,Excellent,9,6 µg/m³,Excellent,5,2 µg/m³,Excellent,4,1 µg/m³
2024-06-13 16:09:17.439546+07:00,Hưng Yên,Hưng Yên,39°C,0.0,46%,46% (Extremely Humid),↔ 1002 mb,10%,24 km,17,Excellent,Excellent,17,51 µg/m³,Excellent,15,4 µg/m³,Excellent,11,9 µg/m³,Excellent,10,5 µg/m³
2024-06-13 16:09:20.846441+07:00,Khánh Hòa,Ấp Đức Mỹ,30°C,0.0,64%,64% (Extremely Humid),↓ 1009 mb,0%,24 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,23,64 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:09:24.003723+07:00,Khánh Hòa,Cam Lâm,32°C,0.1,69%,69% (Dangerously Humid),↓ 1009 mb,10%,24 km,41,Fair,Fair,41,12 µg/m³,Fair,27,22 µg/m³,Fair,25,67 µg/m³,Excellent,2,181 µg/m³
2024-06-13 16:09:27.004739+07:00,Khánh Hòa,Cam Ranh,32°C,0.2,69%,69% (Dangerously Humid),↓ 1009 mb,21%,21 km,42,Fair,Fair,42,13 µg/m³,Fair,28,23 µg/m³,Fair,25,67 µg/m³,Excellent,3,3 µg/m³
2024-06-13 16:09:30.199598+07:00,Khánh Hòa,Diên Khánh,32°C,0.1,69%,69% (Dangerously Humid),↓ 1009 mb,10%,24 km,41,Fair,Fair,41,12 µg/m³,Fair,27,22 µg/m³,Fair,25,67 µg/m³,Excellent,2,181 µg/m³
2024-06-13 16:09:33.432570+07:00,Khánh Hòa,Khánh Sơn,29°C,19.7,79%,79% (Extremely Humid),↓ 1010 mb,24%,10 km,42,Fair,Fair,42,12 µg/m³,Fair,27,22 µg/m³,Fair,24,65 µg/m³,Excellent,3,3 µg/m³
2024-06-13 16:09:36.301575+07:00,Khánh Hòa,Khánh Vĩnh,30°C,0.0,64%,64% (Extremely Humid),↓ 1009 mb,0%,24 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,23,64 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:09:39.412117+07:00,Khánh Hòa,Nha Trang,32°C,0.1,69%,69% (Dangerously Humid),↓ 1009 mb,10%,24 km,41,Fair,Fair,41,12 µg/m³,Fair,27,22 µg/m³,Fair,25,67 µg/m³,Excellent,2,181 µg/m³
2024-06-13 16:09:42.628237+07:00,Khánh Hòa,Ninh Hòa,30°C,0.0,64%,64% (Extremely Humid),↓ 1009 mb,0%,24 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,23,64 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:09:45.847430+07:00,Khánh Hòa,Ninh Mã,29°C,0.0,67%,67% (Extremely Humid),↓ 1008 mb,10%,23 km,40,Fair,Fair,40,12 µg/m³,Fair,27,70 µg/m³,Fair,26,21 µg/m³,Excellent,2,158 µg/m³
2024-06-13 16:09:49.311907+07:00,Khánh Hòa,Ninh Phước,32°C,0.1,69%,69% (Dangerously Humid),↓ 1009 mb,10%,24 km,41,Fair,Fair,41,12 µg/m³,Fair,27,22 µg/m³,Fair,25,67 µg/m³,Excellent,2,181 µg/m³
2024-06-13 16:09:52.429098+07:00,Khánh Hòa,Vạn Ninh,33°C,1.0,69%,69% (Dangerously Humid),↓ 1009 mb,10%,24 km,37,Fair,Fair,37,11 µg/m³,Fair,24,65 µg/m³,Fair,24,19 µg/m³,Excellent,2,153 µg/m³
2024-06-13 16:09:55.873593+07:00,Khánh Hòa,Xóm Mỹ Ca,32°C,0.2,69%,69% (Dangerously Humid),↓ 1009 mb,21%,21 km,42,Fair,Fair,42,13 µg/m³,Fair,28,23 µg/m³,Fair,25,67 µg/m³,Excellent,3,3 µg/m³
2024-06-13 16:09:59.325051+07:00,Kiến Giang,An Biên,33°C,0.2,69%,69% (Dangerously Humid),↑ 1011 mb,0%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:03.878694+07:00,Kiến Giang,Ấp Lục,33°C,0.2,69%,69% (Dangerously Humid),↑ 1011 mb,0%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:07.063261+07:00,Kiến Giang,Châu Thành,32°C,0.0,73%,73% (Dangerously Humid),↑ 1011 mb,0%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,17,13 µg/m³,Excellent,16,46 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:10.359683+07:00,Kiến Giang,Hà Tiên,33°C,0.0,65%,65% (Dangerously Humid),↔ 1010 mb,5%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,18,14 µg/m³,Excellent,15,44 µg/m³,Excellent,5,3 µg/m³
2024-06-13 16:10:13.723106+07:00,Kiến Giang,Phú Quốc,31°C,6.3,74%,74% (Dangerously Humid),↔ 1011 mb,31%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,19,15 µg/m³,Excellent,15,45 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:17.292087+07:00,Kiến Giang,Rạch Giá,32°C,0.0,73%,73% (Dangerously Humid),↑ 1011 mb,0%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,17,13 µg/m³,Excellent,16,46 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:20.671870+07:00,Kiến Giang,Xóm Ba Trại,33°C,0.0,65%,65% (Dangerously Humid),↔ 1010 mb,5%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,18,14 µg/m³,Excellent,15,44 µg/m³,Excellent,5,3 µg/m³
2024-06-13 16:10:23.768832+07:00,Kon Tum,Kon Tum,31°C,2.8,64%,64% (Extremely Humid),↓ 1011 mb,11%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,18,53 µg/m³,Excellent,17,13 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:10:27.130677+07:00,Lai Châu,Lai Châu,31°C,2.6,76%,76% (Dangerously Humid),↓ 1007 mb,30%,24 km,6,Excellent,Excellent,6,18 µg/m³,Excellent,6,5 µg/m³,Excellent,3,1 µg/m³,Excellent,1,0 µg/m³
2024-06-13 16:10:30.061909+07:00,Lâm Đồng,Ấp Tân Mỹ,26°C,0.1,76%,76% (Very Humid),↓ 1011 mb,10%,21 km,38,Fair,Fair,38,11 µg/m³,Fair,24,19 µg/m³,Excellent,19,58 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:10:33.377578+07:00,Lâm Đồng,Ấp Thánh Hương,27°C,5.8,82%,82% (Extremely Humid),↓ 1012 mb,31%,18 km,36,Fair,Fair,36,10 µg/m³,Fair,22,17 µg/m³,Excellent,18,53 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:36.564587+07:00,Lâm Đồng,Đà Lạt,23°C,0.2,85%,85% (Very Humid),↓ 1012 mb,20%,18 km,37,Fair,Fair,37,11 µg/m³,Fair,23,18 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:10:39.936946+07:00,Lâm Đồng,Di Linh,25°C,3.0,76%,76% (Very Humid),↓ 1011 mb,20%,13 km,37,Fair,Fair,37,11 µg/m³,Fair,23,18 µg/m³,Excellent,19,56 µg/m³,Excellent,4,2 µg/m³
2024-06-13 16:10:43.395977+07:00,Lâm Đồng,Ðong Krola,27°C,7.5,81%,81% (Extremely Humid),↓ 1012 mb,30%,16 km,36,Fair,Fair,36,10 µg/m³,Fair,22,17 µg/m³,Excellent,18,55 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:10:46.872083+07:00,Lâm Đồng,Phú Hội,26°C,0.1,76%,76% (Very Humid),↓ 1011 mb,10%,21 km,38,Fair,Fair,38,11 µg/m³,Fair,24,19 µg/m³,Excellent,19,58 µg/m³,Excellent,3,1 µg/m³
2024-06-13 16:10:50.128562+07:00,Lạng Sơn,Lạng Sơn,34°C,0.7,63%,63% (Dangerously Humid),↔ 1003 mb,11%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,26,21 µg/m³,Fair,22,62 µg/m³,Excellent,16,16 µg/m³
2024-06-13 16:10:53.567232+07:00,Lào Cai,Lào Cai,34°C,1.6,59%,59% (Dangerously Humid),↓ 1005 mb,30%,24 km,10,Excellent,Excellent,10,28 µg/m³,Excellent,5,2 µg/m³,Excellent,5,4 µg/m³,Excellent,4,1 µg/m³
2024-06-13 16:10:56.899626+07:00,Long An,Ấp Bắc,35°C,3.0,57%,57% (Extremely Humid),↓ 1010 mb,2%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,14 µg/m³,Excellent,15,45 µg/m³,Excellent,8,8 µg/m³
2024-06-13 16:11:00.173368+07:00,Long An,Ấp Bình Châu,38°C,0.0,39%,39% (Very Humid),↔ 1010 mb,0%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,14 µg/m³,Excellent,14,41 µg/m³,Excellent,8,4 µg/m³
2024-06-13 16:11:03.410587+07:00,Long An,Ấp Cả Hoản,33°C,0.0,68%,68% (Dangerously Humid),↔ 1010 mb,11%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,14,42 µg/m³,Excellent,8,4 µg/m³
2024-06-13 16:11:06.536839+07:00,Long An,Ấp Mới,33°C,0.0,61%,61% (Extremely Humid),↔ 1010 mb,10%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,14,43 µg/m³,Excellent,7,4 µg/m³
2024-06-13 16:11:09.980424+07:00,Long An,Bình Phước,33°C,7.5,60%,60% (Extremely Humid),↔ 1010 mb,10%,24 km,30,Fair,Fair,30,9 µg/m³,Excellent,19,15 µg/m³,Excellent,15,45 µg/m³,Excellent,6,3 µg/m³
2024-06-13 16:11:12.943604+07:00,Long An,Câ`n Ðuo´c,34°C,11.4,58%,58% (Extremely Humid),↓ 1006 mb,11%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,46 µg/m³,Excellent,7,7 µg/m³
2024-06-13 16:11:16.282445+07:00,Long An,Cần Giuộc,34°C,11.4,58%,58% (Extremely Humid),↓ 1006 mb,11%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,46 µg/m³,Excellent,7,7 µg/m³
2024-06-13 16:11:19.681672+07:00,Long An,Hậu Nghĩa,33°C,0.0,61%,61% (Extremely Humid),↔ 1010 mb,10%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,14,43 µg/m³,Excellent,7,4 µg/m³
2024-06-13 16:11:22.509684+07:00,Long An,Tân An,33°C,7.5,60%,60% (Extremely Humid),↔ 1010 mb,10%,24 km,30,Fair,Fair,30,9 µg/m³,Excellent,19,15 µg/m³,Excellent,15,45 µg/m³,Excellent,6,3 µg/m³
2024-06-13 16:11:25.579040+07:00,Long An,Thủ Thừa,33°C,7.5,60%,60% (Extremely Humid),↔ 1010 mb,10%,24 km,30,Fair,Fair,30,9 µg/m³,Excellent,19,15 µg/m³,Excellent,15,45 µg/m³,Excellent,6,3 µg/m³
2024-06-13 16:11:28.867577+07:00,Nam Định,Nam Định,38°C,0.0,48%,48% (Extremely Humid),↔ 1002 mb,11%,24 km,17,Excellent,Excellent,17,51 µg/m³,Excellent,15,4 µg/m³,Excellent,11,9 µg/m³,Excellent,10,5 µg/m³
2024-06-13 16:11:31.853734+07:00,Nghệ An,Bản Cha Hang,36°C,0.0,52%,52% (Extremely Humid),↔ 1005 mb,1%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,2,0 µg/m³
2024-06-13 16:11:35.156125+07:00,Nghệ An,Bản Chiềng,32°C,0.0,54%,54% (Very Humid),↓ 1007 mb,10%,24 km,7,Excellent,Excellent,7,5 µg/m³,Excellent,6,17 µg/m³,Excellent,2,1 µg/m³,Excellent,1,102 µg/m³
2024-06-13 16:11:38.422367+07:00,Nghệ An,Bản Kỏ Ôi,33°C,0.0,55%,55% (Extremely Humid),↓ 1008 mb,31%,24 km,6,Excellent,Excellent,6,18 µg/m³,Excellent,5,4 µg/m³,Excellent,3,1 µg/m³,Excellent,1,0 µg/m³
2024-06-13 16:11:41.408369+07:00,Nghệ An,Bản Mông,37°C,0.0,43%,43% (Extremely Humid),↓ 1004 mb,31%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,8,6 µg/m³,Excellent,3,1 µg/m³,Excellent,2,0 µg/m³
2024-06-13 16:11:44.607612+07:00,Nghệ An,Bản Na Ca,33°C,0.0,57%,57% (Extremely Humid),↓ 1006 mb,30%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,14,42 µg/m³,Excellent,14,10 µg/m³,Excellent,3,2 µg/m³
2024-06-13 16:11:47.868994+07:00,Nghệ An,Bích Thị,37°C,0.0,47%,47% (Extremely Humid),↔ 1004 mb,30%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,16,49 µg/m³,Excellent,16,12 µg/m³,Excellent,2,1 µg/m³
2024-06-13 16:11:51.305384+07:00,Nghệ An,Canh Tráp,36°C,0.0,51%,51% (Extremely Humid),↓ 1007 mb,50%,24 km,8,Excellent,Excellent,8,23 µg/m³,Excellent,5,3 µg/m³,Excellent,3,2 µg/m³,Excellent,1,0 µg/m³
2024-06-13 16:11:54.832688+07:00,Nghệ An,Dương Long,36°C,0.0,52%,52% (Extremely Humid),↔ 1005 mb,1%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,2,0 µg/m³
2024-06-13 16:11:57.920786+07:00,Nghệ An,Kỳ Sơn,33°C,0.0,55%,55% (Extremely Humid),↓ 1008 mb,31%,24 km,6,Excellent,Excellent,6,18 µg/m³,Excellent,5,4 µg/m³,Excellent,3,1 µg/m³,Excellent,1,0 µg/m³
2024-06-13 16:12:01.047173+07:00,Nghệ An,Làng La,38°C,0.0,46%,46% (Extremely Humid),↔ 1004 mb,10%,24 km,9,Excellent,Excellent,9,28 µg/m³,Excellent,7,5 µg/m³,Excellent,4,2 µg/m³,Excellent,4,1 µg/m³
2024-06-13 16:12:04.193205+07:00,Nghệ An,Làng Rao,36°C,0.0,52%,52% (Extremely Humid),↔ 1005 mb,1%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,2,0 µg/m³
2024-06-13 16:12:07.266854+07:00,Nghệ An,Làng Se,38°C,0.0,46%,46% (Extremely Humid),↔ 1004 mb,10%,24 km,9,Excellent,Excellent,9,28 µg/m³,Excellent,7,5 µg/m³,Excellent,4,2 µg/m³,Excellent,4,1 µg/m³
2024-06-13 16:12:10.592773+07:00,Nghệ An,Lương Khê,36°C,0.0,52%,52% (Extremely Humid),↔ 1005 mb,1%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,2,0 µg/m³
2024-06-13 16:12:13.727933+07:00,Nghệ An,Mường Hin,38°C,0.0,43%,43% (Extremely Humid),↔ 1005 mb,30%,24 km,8,Excellent,Excellent,8,6 µg/m³,Excellent,7,22 µg/m³,Excellent,3,1 µg/m³,Excellent,1,0 µg/m³
2024-06-13 16:12:16.660611+07:00,Nghệ An,Mường Hinh,38°C,0.0,43%,43% (Extremely Humid),↔ 1005 mb,30%,24 km,8,Excellent,Excellent,8,6 µg/m³,Excellent,7,22 µg/m³,Excellent,3,1 µg/m³,Excellent,1,0 µg/m³
