ThoiGian,TinhThanh,KhuVuc,NhietDo (°C),LuongMua (mm),DoAm (%),DoAmTrongNha (%),KhiAp (mb),MatDoMay (%),TamNhin (km),AQI,TrangThaiKhongKhi,PM2_TrangThai,PM2_ChiSo,PM2_Matdo(µg/m³),PM10_TrangThai,PM10_ChiSo,PM10_Matdo(µg/m³),SO2_TrangThai,SO2_ChiSo,SO2_Matdo(µg/m³),NO2_TrangThai,NO2_ChiSo,NO2_Matdo(µg/m³)
2024-06-09 16:19:22.640724+07:00,Đồng Nai,Ấp Tham Thiện,29°C,13.7,78%,78% (Extremely Humid),↓ 1006 mb,76%,19 km,33,Fair,Fair,33,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,44 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:25.550265+07:00,Đồng Nai,Biên Hòa,30°C,13.3,81%,81% (Dangerously Humid),↓ 1006 mb,90%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:28.057428+07:00,Đồng Nai,Cam Mỹ,29°C,13.7,78%,78% (Extremely Humid),↓ 1006 mb,76%,19 km,33,Fair,Fair,33,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,44 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:30.540507+07:00,Đồng Nai,Cam Mỹ,29°C,13.7,78%,78% (Extremely Humid),↓ 1006 mb,76%,19 km,33,Fair,Fair,33,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,44 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:33.071312+07:00,Đồng Nai,Đông Sài,29°C,13.7,78%,78% (Extremely Humid),↓ 1006 mb,76%,19 km,33,Fair,Fair,33,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,44 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:35.629969+07:00,Đồng Nai,Phu Giáo,28°C,11.2,82%,82% (Extremely Humid),↓ 1006 mb,76%,11 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,45 µg/m³,Excellent,6,3 µg/m³
2024-06-09 16:19:37.958065+07:00,Đồng Nai,Xã Gia Kiêm,29°C,13.7,78%,78% (Extremely Humid),↓ 1006 mb,76%,19 km,33,Fair,Fair,33,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,44 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:40.254996+07:00,Đồng Nai,Xã Phương Lâm,27°C,9.2,91%,91% (Dangerously Humid),↔ 1009 mb,91%,18 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,17,50 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:19:42.643915+07:00,Đồng Nai,Xã Võ Đắt,29°C,7.1,80%,80% (Extremely Humid),↔ 1008 mb,90%,15 km,34,Fair,Fair,34,10 µg/m³,Fair,23,18 µg/m³,Excellent,17,50 µg/m³,Excellent,6,6 µg/m³
2024-06-09 16:19:45.109924+07:00,Đồng Nai,Xuân Lộc,29°C,13.7,78%,78% (Extremely Humid),↓ 1006 mb,76%,19 km,33,Fair,Fair,33,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,44 µg/m³,Excellent,10,10 µg/m³
2024-06-09 16:19:47.602100+07:00,Đồng Tháp,Cao Lãnh,33°C,19.2,63%,63% (Extremely Humid),↔ 1008 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,15,46 µg/m³,Excellent,5,2 µg/m³
2024-06-09 16:19:50.108058+07:00,Đồng Tháp,Sa Đéc,31°C,5.3,69%,69% (Extremely Humid),↔ 1008 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,15 µg/m³,Excellent,15,45 µg/m³,Excellent,5,3 µg/m³
2024-06-09 16:19:52.657025+07:00,Gia Lai,A Yun Pa,33°C,1.7,58%,58% (Extremely Humid),↓ 1007 mb,76%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Fair,20,59 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:19:54.898453+07:00,Gia Lai,An Khê,30°C,1.9,64%,64% (Extremely Humid),↓ 1004 mb,20%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,22,17 µg/m³,Excellent,19,58 µg/m³,Excellent,3,1 µg/m³
2024-06-09 16:19:57.238018+07:00,Gia Lai,Bản Bat,33°C,1.7,58%,58% (Extremely Humid),↓ 1007 mb,76%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Fair,20,59 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:19:59.595294+07:00,Gia Lai,Ban Xã Thu,33°C,1.7,58%,58% (Extremely Humid),↓ 1007 mb,76%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Fair,20,59 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:20:01.870861+07:00,Gia Lai,De Pouang,32°C,5.6,72%,72% (Dangerously Humid),↔ 1004 mb,10%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,22,17 µg/m³,Fair,20,59 µg/m³,Excellent,3,1 µg/m³
2024-06-09 16:20:04.042535+07:00,Gia Lai,Dinh Ðiền Dak Quon,27°C,3.1,82%,82% (Extremely Humid),↔ 1008 mb,10%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,21,16 µg/m³,Excellent,19,56 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:06.478849+07:00,Gia Lai,Phú Nhơn,30°C,2.6,67%,67% (Extremely Humid),↔ 1008 mb,30%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,20,15 µg/m³,Excellent,18,53 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:08.794387+07:00,Gia Lai,Plei Doch,31°C,2.6,73%,73% (Dangerously Humid),↑ 1009 mb,30%,18 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,50 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:11.126851+07:00,Gia Lai,Plei Ken Ngo,28°C,1.9,67%,67% (Very Humid),↔ 1009 mb,76%,11 km,33,Fair,Fair,33,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,51 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:20:13.398306+07:00,Gia Lai,Plei Khoie,30°C,2.6,67%,67% (Extremely Humid),↔ 1008 mb,30%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,20,15 µg/m³,Excellent,18,53 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:15.734024+07:00,Gia Lai,Plei Klane Kla,28°C,1.9,67%,67% (Very Humid),↔ 1009 mb,76%,11 km,33,Fair,Fair,33,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,51 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:20:18.067415+07:00,Gia Lai,Plei Kuel,30°C,1.9,64%,64% (Extremely Humid),↓ 1004 mb,20%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,22,17 µg/m³,Excellent,19,58 µg/m³,Excellent,3,1 µg/m³
2024-06-09 16:20:20.910619+07:00,Gia Lai,Plei Morr,30°C,2.4,66%,66% (Extremely Humid),↔ 1009 mb,10%,15 km,33,Fair,Fair,33,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,52 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:23.362970+07:00,Gia Lai,Plei Rongol Dogrong,30°C,3.3,68%,68% (Extremely Humid),↔ 1009 mb,31%,19 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:25.616116+07:00,Gia Lai,Pleiku,28°C,1.9,67%,67% (Very Humid),↔ 1009 mb,76%,11 km,33,Fair,Fair,33,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,51 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:20:28.287662+07:00,Gia Lai,Thăng Ðức,30°C,8.4,71%,71% (Extremely Humid),↔ 1008 mb,31%,15 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,14 µg/m³,Excellent,17,51 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:31.009724+07:00,Gia Lai,Xuong Kuang,30°C,3.3,68%,68% (Extremely Humid),↔ 1009 mb,31%,19 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:33.605838+07:00,Hà Giang,Hà Giang,27°C,15.8,89%,89% (Extremely Humid),↑ 1004 mb,98%,18 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,6,4 µg/m³,Excellent,6,6 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:20:36.354237+07:00,Hà Nam,Phủ Lý,31°C,48.9,77%,77% (Dangerously Humid),↑ 1003 mb,90%,24 km,49,Fair,Fair,49,15 µg/m³,Fair,33,28 µg/m³,Fair,28,71 µg/m³,Excellent,9,9 µg/m³
2024-06-09 16:20:38.970027+07:00,Hà Nam,Tao Thôn,31°C,54.1,75%,75% (Dangerously Humid),↑ 1003 mb,92%,23 km,51,Poor,Poor,51,15 µg/m³,Fair,29,24 µg/m³,Excellent,19,58 µg/m³,Excellent,9,4 µg/m³
2024-06-09 16:20:41.480575+07:00,Hà Nội,Hà Nội,32°C,53.7,72%,72% (Dangerously Humid),↓ 1003 mb,100%,23 km,47,Fair,Fair,47,14 µg/m³,Fair,24,19 µg/m³,Excellent,17,50 µg/m³,Excellent,17,17 µg/m³
2024-06-09 16:20:44.231537+07:00,Hà Tĩnh,Hà Tĩnh,34°C,10.1,66%,66% (Dangerously Humid),↔ 1003 mb,84%,24 km,12,Excellent,Excellent,12,35 µg/m³,Excellent,11,3 µg/m³,Excellent,9,7 µg/m³,Excellent,7,3 µg/m³
2024-06-09 16:20:46.970157+07:00,Hải Dương,Hải Dương,31°C,65.0,76%,76% (Dangerously Humid),↓ 1003 mb,100%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,20,15 µg/m³,Excellent,16,48 µg/m³,Excellent,16,16 µg/m³
2024-06-09 16:20:49.768805+07:00,Hải Phòng,Hải Phòng,31°C,54.5,71%,71% (Extremely Humid),↑ 1004 mb,100%,24 km,21,Fair,Fair,21,6 µg/m³,Excellent,14,40 µg/m³,Excellent,12,12 µg/m³,Excellent,11,9 µg/m³
2024-06-09 16:20:53.160494+07:00,Hậu Giang,Ấp Phú Nhơn,33°C,3.9,60%,60% (Extremely Humid),↔ 1008 mb,50%,19 km,29,Fair,Fair,29,8 µg/m³,Fair,20,15 µg/m³,Excellent,16,47 µg/m³,Excellent,5,5 µg/m³
2024-06-09 16:20:56.105979+07:00,Hậu Giang,Long Mỹ,33°C,19.6,58%,58% (Extremely Humid),↔ 1006 mb,31%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,22,17 µg/m³,Excellent,17,50 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:20:58.848662+07:00,Hậu Giang,Rạch Gòi,33°C,5.0,57%,57% (Extremely Humid),↑ 1008 mb,30%,24 km,30,Fair,Fair,30,8 µg/m³,Fair,20,15 µg/m³,Excellent,16,48 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:21:01.406636+07:00,Hậu Giang,Vị Thanh,33°C,5.0,57%,57% (Extremely Humid),↑ 1008 mb,30%,24 km,30,Fair,Fair,30,8 µg/m³,Fair,20,15 µg/m³,Excellent,16,48 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:21:04.676864+07:00,Hồ Chí Minh,Thành phố Hồ Chí Minh,30°C,12.4,78%,78% (Dangerously Humid),↓ 1006 mb,76%,16 km,32,Fair,Fair,32,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,43 µg/m³,Excellent,8,8 µg/m³
2024-06-09 16:21:07.468832+07:00,Hòa Bình,Hòa Bình,31°C,32.4,76%,76% (Dangerously Humid),↓ 1003 mb,98%,11 km,72,Poor,Poor,72,22 µg/m³,Fair,38,33 µg/m³,Excellent,13,39 µg/m³,Excellent,11,11 µg/m³
2024-06-09 16:21:10.469542+07:00,Hưng Yên,Hưng Yên,31°C,54.1,75%,75% (Dangerously Humid),↑ 1003 mb,92%,23 km,51,Poor,Poor,51,15 µg/m³,Fair,29,24 µg/m³,Excellent,19,58 µg/m³,Excellent,9,4 µg/m³
2024-06-09 16:21:13.108256+07:00,Khánh Hòa,Ấp Đức Mỹ,25°C,9.4,85%,85% (Extremely Humid),↓ 1006 mb,30%,6 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:16.194746+07:00,Khánh Hòa,Cam Lâm,31°C,1.6,75%,75% (Dangerously Humid),↔ 1007 mb,38%,23 km,39,Fair,Fair,39,11 µg/m³,Fair,26,21 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:19.123927+07:00,Khánh Hòa,Cam Ranh,32°C,6.6,69%,69% (Dangerously Humid),↔ 1007 mb,42%,11 km,40,Fair,Fair,40,12 µg/m³,Fair,27,22 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:21.748829+07:00,Khánh Hòa,Diên Khánh,31°C,1.6,75%,75% (Dangerously Humid),↔ 1007 mb,38%,23 km,39,Fair,Fair,39,11 µg/m³,Fair,26,21 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:24.383431+07:00,Khánh Hòa,Khánh Sơn,28°C,21.9,83%,83% (Extremely Humid),↔ 1006 mb,78%,6 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,20,59 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:27.190214+07:00,Khánh Hòa,Khánh Vĩnh,25°C,9.4,85%,85% (Extremely Humid),↓ 1006 mb,30%,6 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:29.987690+07:00,Khánh Hòa,Nha Trang,31°C,1.6,75%,75% (Dangerously Humid),↔ 1007 mb,38%,23 km,39,Fair,Fair,39,11 µg/m³,Fair,26,21 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:32.829616+07:00,Khánh Hòa,Ninh Hòa,25°C,9.4,85%,85% (Extremely Humid),↓ 1006 mb,30%,6 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:35.649478+07:00,Khánh Hòa,Ninh Mã,25°C,8.4,83%,83% (Very Humid),↔ 1006 mb,20%,21 km,40,Fair,Fair,40,12 µg/m³,Fair,27,22 µg/m³,Fair,22,62 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:38.377471+07:00,Khánh Hòa,Ninh Phước,31°C,1.6,75%,75% (Dangerously Humid),↔ 1007 mb,38%,23 km,39,Fair,Fair,39,11 µg/m³,Fair,26,21 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:40.970205+07:00,Khánh Hòa,Vạn Ninh,30°C,0.7,74%,74% (Extremely Humid),↔ 1007 mb,50%,16 km,38,Fair,Fair,38,11 µg/m³,Fair,25,20 µg/m³,Fair,21,61 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:21:43.597162+07:00,Khánh Hòa,Xóm Mỹ Ca,32°C,6.6,69%,69% (Dangerously Humid),↔ 1007 mb,42%,11 km,40,Fair,Fair,40,12 µg/m³,Fair,27,22 µg/m³,Fair,20,60 µg/m³,Excellent,3,3 µg/m³
2024-06-09 16:21:46.018934+07:00,Kiến Giang,An Biên,32°C,32.3,67%,67% (Extremely Humid),↑ 1008 mb,50%,19 km,30,Fair,Fair,30,8 µg/m³,Fair,20,15 µg/m³,Excellent,17,50 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:21:48.875544+07:00,Kiến Giang,Ấp Lục,32°C,32.3,67%,67% (Extremely Humid),↑ 1008 mb,50%,19 km,30,Fair,Fair,30,8 µg/m³,Fair,20,15 µg/m³,Excellent,17,50 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:21:51.354019+07:00,Kiến Giang,Châu Thành,32°C,24.3,69%,69% (Dangerously Humid),↑ 1008 mb,32%,11 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,16,49 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:21:53.950287+07:00,Kiến Giang,Hà Tiên,31°C,8.4,73%,73% (Dangerously Humid),↑ 1007 mb,76%,19 km,29,Fair,Fair,29,8 µg/m³,Fair,20,15 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:21:57.901255+07:00,Kiến Giang,Phú Quốc,29°C,19.5,84%,84% (Dangerously Humid),↑ 1007 mb,88%,10 km,31,Fair,Fair,31,9 µg/m³,Fair,22,17 µg/m³,Excellent,16,48 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:22:00.532513+07:00,Kiến Giang,Rạch Giá,32°C,24.3,69%,69% (Dangerously Humid),↑ 1008 mb,32%,11 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,16,49 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:22:03.308702+07:00,Kiến Giang,Xóm Ba Trại,31°C,8.4,73%,73% (Dangerously Humid),↑ 1007 mb,76%,19 km,29,Fair,Fair,29,8 µg/m³,Fair,20,15 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:22:05.808238+07:00,Kon Tum,Kon Tum,30°C,2.0,66%,66% (Extremely Humid),↔ 1009 mb,10%,15 km,33,Fair,Fair,33,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,52 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:22:08.788962+07:00,Lai Châu,Lai Châu,28°C,3.1,82%,82% (Extremely Humid),↑ 1005 mb,90%,13 km,7,Excellent,Excellent,7,21 µg/m³,Excellent,4,3 µg/m³,Excellent,2,1 µg/m³,Excellent,2,161 µg/m³
2024-06-09 16:22:11.795243+07:00,Lâm Đồng,Ấp Tân Mỹ,26°C,16.0,79%,79% (Very Humid),↔ 1010 mb,100%,8 km,35,Fair,Fair,35,10 µg/m³,Fair,23,18 µg/m³,Excellent,19,56 µg/m³,Excellent,3,1 µg/m³
2024-06-09 16:22:14.824635+07:00,Lâm Đồng,Ấp Thánh Hương,26°C,13.7,80%,80% (Extremely Humid),↔ 1010 mb,100%,16 km,33,Fair,Fair,33,10 µg/m³,Fair,22,17 µg/m³,Excellent,18,54 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:22:18.921831+07:00,Lâm Đồng,Đà Lạt,23°C,22.1,81%,81% (Very Humid),↔ 1010 mb,90%,8 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,19,57 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:22:21.949740+07:00,Lâm Đồng,Di Linh,25°C,15.3,79%,79% (Very Humid),↔ 1010 mb,100%,11 km,34,Fair,Fair,34,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,55 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:22:25.086964+07:00,Lâm Đồng,Ðong Krola,28°C,6.5,79%,79% (Extremely Humid),↓ 1009 mb,90%,18 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,19,56 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:22:27.869196+07:00,Lâm Đồng,Phú Hội,26°C,16.0,79%,79% (Very Humid),↔ 1010 mb,100%,8 km,35,Fair,Fair,35,10 µg/m³,Fair,23,18 µg/m³,Excellent,19,56 µg/m³,Excellent,3,1 µg/m³
2024-06-09 16:22:30.466849+07:00,Lạng Sơn,Lạng Sơn,27°C,44.8,89%,89% (Extremely Humid),↑ 1004 mb,100%,24 km,12,Excellent,Excellent,12,12 µg/m³,Excellent,11,32 µg/m³,Excellent,7,4 µg/m³,Excellent,4,3 µg/m³
2024-06-09 16:22:33.056057+07:00,Lào Cai,Lào Cai,32°C,6.9,66%,66% (Dangerously Humid),↑ 1004 mb,96%,21 km,11,Excellent,Excellent,11,34 µg/m³,Excellent,10,2 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:22:35.898370+07:00,Long An,Ấp Bắc,31°C,5.3,69%,69% (Extremely Humid),↔ 1008 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,15 µg/m³,Excellent,15,45 µg/m³,Excellent,5,3 µg/m³
2024-06-09 16:22:38.595069+07:00,Long An,Ấp Bình Châu,30°C,7.5,73%,73% (Extremely Humid),↔ 1007 mb,50%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,42 µg/m³,Excellent,7,3 µg/m³
2024-06-09 16:22:41.124653+07:00,Long An,Ấp Cả Hoản,31°C,10.9,67%,67% (Extremely Humid),↓ 1006 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,14 µg/m³,Excellent,14,41 µg/m³,Excellent,7,4 µg/m³
2024-06-09 16:22:43.713557+07:00,Long An,Ấp Mới,29°C,17.1,81%,81% (Dangerously Humid),↔ 1006 mb,90%,23 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,15 µg/m³,Excellent,14,42 µg/m³,Excellent,7,4 µg/m³
2024-06-09 16:22:46.212682+07:00,Long An,Bình Phước,29°C,8.9,80%,80% (Dangerously Humid),↔ 1006 mb,50%,11 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,44 µg/m³,Excellent,6,3 µg/m³
2024-06-09 16:22:48.878852+07:00,Long An,Câ`n Ðuo´c,30°C,12.2,73%,73% (Extremely Humid),↓ 1006 mb,76%,13 km,32,Fair,Fair,32,9 µg/m³,Fair,21,16 µg/m³,Excellent,15,44 µg/m³,Excellent,7,7 µg/m³
2024-06-09 16:22:51.515479+07:00,Long An,Cần Giuộc,30°C,12.2,73%,73% (Extremely Humid),↓ 1006 mb,76%,13 km,32,Fair,Fair,32,9 µg/m³,Fair,21,16 µg/m³,Excellent,15,44 µg/m³,Excellent,7,7 µg/m³
2024-06-09 16:22:54.217115+07:00,Long An,Hậu Nghĩa,29°C,17.1,81%,81% (Dangerously Humid),↔ 1006 mb,90%,23 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,15 µg/m³,Excellent,14,42 µg/m³,Excellent,7,4 µg/m³
2024-06-09 16:22:56.791967+07:00,Long An,Tân An,29°C,8.9,80%,80% (Dangerously Humid),↔ 1006 mb,50%,11 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,44 µg/m³,Excellent,6,3 µg/m³
2024-06-09 16:22:59.520497+07:00,Long An,Thủ Thừa,29°C,8.9,80%,80% (Dangerously Humid),↔ 1006 mb,50%,11 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,44 µg/m³,Excellent,6,3 µg/m³
2024-06-09 16:23:02.059218+07:00,Nam Định,Nam Định,32°C,54.1,71%,71% (Dangerously Humid),↑ 1003 mb,92%,23 km,51,Poor,Poor,51,15 µg/m³,Fair,29,24 µg/m³,Excellent,19,58 µg/m³,Excellent,9,4 µg/m³
2024-06-09 16:23:04.650544+07:00,Nghệ An,Bản Cha Hang,31°C,3.0,77%,77% (Dangerously Humid),↑ 1002 mb,31%,19 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,10,3 µg/m³,Excellent,9,7 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:23:07.472952+07:00,Nghệ An,Bản Chiềng,28°C,1.8,86%,86% (Extremely Humid),↔ 1005 mb,90%,10 km,6,Excellent,Excellent,6,17 µg/m³,Excellent,5,4 µg/m³,Excellent,2,167 µg/m³,Excellent,1,1 µg/m³
2024-06-09 16:23:10.117994+07:00,Nghệ An,Bản Kỏ Ôi,29°C,8.1,78%,78% (Extremely Humid),↑ 1006 mb,100%,16 km,7,Excellent,Excellent,7,22 µg/m³,Excellent,5,4 µg/m³,Excellent,2,1 µg/m³,Excellent,2,159 µg/m³
2024-06-09 16:23:12.712007+07:00,Nghệ An,Bản Mông,29°C,3.4,81%,81% (Dangerously Humid),↑ 1004 mb,76%,13 km,8,Excellent,Excellent,8,23 µg/m³,Excellent,8,2 µg/m³,Excellent,7,6 µg/m³,Excellent,3,2 µg/m³
2024-06-09 16:23:15.270531+07:00,Nghệ An,Bản Na Ca,29°C,2.4,83%,83% (Dangerously Humid),↑ 1005 mb,81%,11 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,17,52 µg/m³,Excellent,5,3 µg/m³
2024-06-09 16:23:17.747594+07:00,Nghệ An,Bích Thị,33°C,11.2,65%,65% (Dangerously Humid),↑ 1003 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,21,16 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-09 16:23:20.288802+07:00,Nghệ An,Canh Tráp,30°C,2.4,80%,80% (Dangerously Humid),↑ 1005 mb,91%,10 km,7,Excellent,Excellent,7,20 µg/m³,Excellent,7,5 µg/m³,Excellent,3,1 µg/m³,Excellent,2,163 µg/m³
2024-06-09 16:23:23.359256+07:00,Nghệ An,Dương Long,31°C,3.0,77%,77% (Dangerously Humid),↑ 1002 mb,31%,19 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,10,3 µg/m³,Excellent,9,7 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:23:25.983368+07:00,Nghệ An,Kỳ Sơn,29°C,8.1,78%,78% (Extremely Humid),↑ 1006 mb,100%,16 km,7,Excellent,Excellent,7,22 µg/m³,Excellent,5,4 µg/m³,Excellent,2,1 µg/m³,Excellent,2,159 µg/m³
2024-06-09 16:23:28.488420+07:00,Nghệ An,Làng La,33°C,3.0,67%,67% (Dangerously Humid),↑ 1002 mb,40%,13 km,11,Excellent,Excellent,11,34 µg/m³,Excellent,8,2 µg/m³,Excellent,7,5 µg/m³,Excellent,5,2 µg/m³
2024-06-09 16:23:31.059060+07:00,Nghệ An,Làng Rao,31°C,3.0,77%,77% (Dangerously Humid),↑ 1002 mb,31%,19 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,10,3 µg/m³,Excellent,9,7 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:23:33.651132+07:00,Nghệ An,Làng Se,33°C,3.0,67%,67% (Dangerously Humid),↑ 1002 mb,40%,13 km,11,Excellent,Excellent,11,34 µg/m³,Excellent,8,2 µg/m³,Excellent,7,5 µg/m³,Excellent,5,2 µg/m³
2024-06-09 16:23:36.330133+07:00,Nghệ An,Lương Khê,31°C,3.0,77%,77% (Dangerously Humid),↑ 1002 mb,31%,19 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,10,3 µg/m³,Excellent,9,7 µg/m³,Excellent,4,2 µg/m³
2024-06-09 16:23:39.237584+07:00,Nghệ An,Mường Hin,31°C,7.0,77%,77% (Dangerously Humid),↑ 1004 mb,91%,10 km,7,Excellent,Excellent,7,5 µg/m³,Excellent,6,19 µg/m³,Excellent,3,3 µg/m³,Excellent,2,1 µg/m³
2024-06-09 16:23:41.991281+07:00,Nghệ An,Mường Hinh,31°C,7.0,77%,77% (Dangerously Humid),↑ 1004 mb,91%,10 km,7,Excellent,Excellent,7,5 µg/m³,Excellent,6,19 µg/m³,Excellent,3,3 µg/m³,Excellent,2,1 µg/m³
