ThoiGian,TinhThanh,KhuVuc,NhietDo (°C),LuongMua (mm),DoAm (%),DoAmTrongNha (%),KhiAp (mb),MatDoMay (%),TamNhin (km),AQI,TrangThaiKhongKhi,PM2_TrangThai,PM2_ChiSo,PM2_Matdo(µg/m³),PM10_TrangThai,PM10_ChiSo,PM10_Matdo(µg/m³),SO2_TrangThai,SO2_ChiSo,SO2_Matdo(µg/m³),NO2_TrangThai,NO2_ChiSo,NO2_Matdo(µg/m³)
2024-06-08 16:24:07.927879+07:00,Đồng Nai,Ấp Tham Thiện,31°C,15.1,75%,75% (Dangerously Humid),↔ 1004 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:10.950218+07:00,Đồng Nai,Biên Hòa,32°C,11.7,65%,65% (Extremely Humid),↔ 1004 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,13,40 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:13.665348+07:00,Đồng Nai,Cam Mỹ,31°C,15.1,75%,75% (Dangerously Humid),↔ 1004 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:16.326081+07:00,Đồng Nai,Cam Mỹ,31°C,15.1,75%,75% (Dangerously Humid),↔ 1004 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:19.154171+07:00,Đồng Nai,Đông Sài,31°C,15.1,75%,75% (Dangerously Humid),↔ 1004 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:21.889888+07:00,Đồng Nai,Phu Giáo,33°C,13.1,60%,60% (Extremely Humid),↔ 1008 mb,78%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,14 µg/m³,Excellent,14,41 µg/m³,Excellent,6,3 µg/m³
2024-06-08 16:24:24.477784+07:00,Đồng Nai,Xã Gia Kiêm,31°C,15.1,75%,75% (Dangerously Humid),↔ 1004 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:27.111907+07:00,Đồng Nai,Xã Phương Lâm,30°C,2.2,80%,80% (Dangerously Humid),↔ 1009 mb,90%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,46 µg/m³,Excellent,5,2 µg/m³
2024-06-08 16:24:29.822379+07:00,Đồng Nai,Xã Võ Đắt,32°C,7.8,68%,68% (Dangerously Humid),↓ 1008 mb,97%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,16,47 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:24:32.676822+07:00,Đồng Nai,Xuân Lộc,31°C,15.1,75%,75% (Dangerously Humid),↔ 1004 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,14,42 µg/m³,Excellent,10,10 µg/m³
2024-06-08 16:24:35.255910+07:00,Đồng Tháp,Cao Lãnh,31°C,7.1,78%,78% (Dangerously Humid),↔ 1008 mb,90%,24 km,30,Fair,Fair,30,8 µg/m³,Fair,21,16 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-08 16:24:38.023303+07:00,Đồng Tháp,Sa Đéc,31°C,4.2,76%,76% (Dangerously Humid),↔ 1008 mb,91%,24 km,30,Fair,Fair,30,8 µg/m³,Fair,20,15 µg/m³,Excellent,14,43 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:24:40.726925+07:00,Gia Lai,A Yun Pa,36°C,7.8,47%,47% (Extremely Humid),↔ 1003 mb,100%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,18,54 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:24:43.478723+07:00,Gia Lai,An Khê,27°C,0.7,82%,82% (Extremely Humid),↔ 1008 mb,76%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,21,16 µg/m³,Excellent,18,53 µg/m³,Excellent,3,2 µg/m³
2024-06-08 16:24:46.318467+07:00,Gia Lai,Bản Bat,36°C,7.8,47%,47% (Extremely Humid),↔ 1003 mb,100%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,18,54 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:24:49.114361+07:00,Gia Lai,Ban Xã Thu,36°C,7.8,47%,47% (Extremely Humid),↔ 1003 mb,100%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,18,54 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:24:51.641393+07:00,Gia Lai,De Pouang,29°C,2.5,78%,78% (Extremely Humid),↔ 1003 mb,90%,21 km,36,Fair,Fair,36,11 µg/m³,Fair,22,17 µg/m³,Excellent,18,55 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:24:54.488099+07:00,Gia Lai,Dinh Ðiền Dak Quon,27°C,1.1,75%,75% (Extremely Humid),↔ 1009 mb,76%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,21,16 µg/m³,Excellent,17,51 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:24:57.443301+07:00,Gia Lai,Phú Nhơn,31°C,1.7,67%,67% (Extremely Humid),↓ 1009 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:00.409879+07:00,Gia Lai,Plei Doch,33°C,2.0,60%,60% (Extremely Humid),↔ 1009 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,16,12 µg/m³,Excellent,15,44 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:03.114393+07:00,Gia Lai,Plei Ken Ngo,28°C,2.1,69%,69% (Extremely Humid),↔ 1010 mb,50%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,17,13 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-08 16:25:05.827148+07:00,Gia Lai,Plei Khoie,31°C,1.7,67%,67% (Extremely Humid),↓ 1009 mb,91%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:08.513240+07:00,Gia Lai,Plei Klane Kla,28°C,2.1,69%,69% (Extremely Humid),↔ 1010 mb,50%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,17,13 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-08 16:25:11.144105+07:00,Gia Lai,Plei Kuel,27°C,0.7,82%,82% (Extremely Humid),↔ 1008 mb,76%,24 km,36,Fair,Fair,36,10 µg/m³,Fair,21,16 µg/m³,Excellent,18,53 µg/m³,Excellent,3,2 µg/m³
2024-06-08 16:25:13.879988+07:00,Gia Lai,Plei Morr,27°C,13.4,79%,79% (Extremely Humid),↔ 1010 mb,76%,24 km,33,Fair,Fair,33,10 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:16.723004+07:00,Gia Lai,Plei Rongol Dogrong,30°C,2.3,68%,68% (Extremely Humid),↔ 1009 mb,31%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,16,12 µg/m³,Excellent,15,44 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:19.196138+07:00,Gia Lai,Pleiku,28°C,2.1,69%,69% (Extremely Humid),↔ 1010 mb,50%,24 km,33,Fair,Fair,33,9 µg/m³,Excellent,17,13 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-08 16:25:21.922158+07:00,Gia Lai,Thăng Ðức,32°C,5.2,63%,63% (Extremely Humid),↓ 1009 mb,31%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,16,12 µg/m³,Excellent,15,44 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:24.405217+07:00,Gia Lai,Xuong Kuang,30°C,2.3,68%,68% (Extremely Humid),↔ 1009 mb,31%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,16,12 µg/m³,Excellent,15,44 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:25:27.269973+07:00,Hà Giang,Hà Giang,29°C,1.5,81%,81% (Dangerously Humid),↓ 1005 mb,76%,23 km,15,Excellent,Excellent,15,44 µg/m³,Excellent,9,7 µg/m³,Excellent,8,2 µg/m³,Excellent,6,3 µg/m³
2024-06-08 16:25:29.935264+07:00,Hà Nam,Phủ Lý,31°C,4.4,81%,81% (Dangerously Humid),↓ 1004 mb,50%,24 km,47,Fair,Fair,47,14 µg/m³,Fair,28,23 µg/m³,Fair,20,61 µg/m³,Excellent,15,15 µg/m³
2024-06-08 16:25:32.565335+07:00,Hà Nam,Tao Thôn,30°C,4.9,84%,84% (Dangerously Humid),↔ 1004 mb,31%,24 km,60,Poor,Poor,60,18 µg/m³,Fair,34,29 µg/m³,Fair,23,64 µg/m³,Excellent,16,16 µg/m³
2024-06-08 16:25:35.097137+07:00,Hà Nội,Hà Nội,32°C,21.7,74%,74% (Dangerously Humid),↓ 1000 mb,98%,16 km,60,Poor,Poor,60,18 µg/m³,Fair,29,24 µg/m³,Fair,22,25 µg/m³,Excellent,17,50 µg/m³
2024-06-08 16:25:38.432257+07:00,Hà Tĩnh,Hà Tĩnh,32°C,6.9,74%,74% (Dangerously Humid),↑ 1001 mb,31%,24 km,15,Excellent,Excellent,15,4 µg/m³,Excellent,13,38 µg/m³,Excellent,10,7 µg/m³,Excellent,8,4 µg/m³
2024-06-08 16:25:41.485268+07:00,Hải Dương,Hải Dương,32°C,10.2,73%,73% (Dangerously Humid),↓ 1000 mb,97%,18 km,40,Fair,Fair,40,12 µg/m³,Fair,24,19 µg/m³,Fair,21,25 µg/m³,Fair,20,60 µg/m³
2024-06-08 16:25:44.300218+07:00,Hải Phòng,Hải Phòng,30°C,43.3,78%,78% (Dangerously Humid),↔ 1004 mb,50%,24 km,25,Fair,Fair,25,7 µg/m³,Fair,20,20 µg/m³,Excellent,17,52 µg/m³,Excellent,13,10 µg/m³
2024-06-08 16:25:47.131454+07:00,Hậu Giang,Ấp Phú Nhơn,33°C,6.3,64%,64% (Extremely Humid),↔ 1008 mb,76%,24 km,30,Fair,Fair,30,8 µg/m³,Fair,21,16 µg/m³,Excellent,15,44 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:25:49.846671+07:00,Hậu Giang,Long Mỹ,33°C,7.8,61%,61% (Extremely Humid),↔ 1005 mb,10%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,22,17 µg/m³,Excellent,16,47 µg/m³,Excellent,3,2 µg/m³
2024-06-08 16:25:52.528752+07:00,Hậu Giang,Rạch Gòi,34°C,0.1,59%,59% (Extremely Humid),↔ 1008 mb,91%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,45 µg/m³,Excellent,5,5 µg/m³
2024-06-08 16:25:55.492040+07:00,Hậu Giang,Vị Thanh,34°C,0.1,59%,59% (Extremely Humid),↔ 1008 mb,91%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,22,17 µg/m³,Excellent,15,45 µg/m³,Excellent,5,5 µg/m³
2024-06-08 16:25:58.313243+07:00,Hồ Chí Minh,Thành phố Hồ Chí Minh,34°C,3.6,58%,58% (Extremely Humid),↔ 1004 mb,76%,16 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,14,41 µg/m³,Excellent,8,8 µg/m³
2024-06-08 16:26:00.785261+07:00,Hòa Bình,Hòa Bình,30°C,18.6,83%,83% (Dangerously Humid),↓ 1000 mb,91%,13 km,37,Fair,Fair,37,11 µg/m³,Fair,28,23 µg/m³,Fair,22,63 µg/m³,Excellent,12,12 µg/m³
2024-06-08 16:26:03.399934+07:00,Hưng Yên,Hưng Yên,30°C,4.9,84%,84% (Dangerously Humid),↔ 1004 mb,31%,24 km,60,Poor,Poor,60,18 µg/m³,Fair,34,29 µg/m³,Fair,23,64 µg/m³,Excellent,16,16 µg/m³
2024-06-08 16:26:05.914824+07:00,Khánh Hòa,Ấp Đức Mỹ,28°C,2.2,70%,70% (Very Humid),↔ 1008 mb,76%,24 km,37,Fair,Fair,37,11 µg/m³,Fair,24,19 µg/m³,Excellent,19,57 µg/m³,Excellent,3,3 µg/m³
2024-06-08 16:26:08.818793+07:00,Khánh Hòa,Cam Lâm,31°C,0.0,73%,73% (Dangerously Humid),↔ 1005 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,27,22 µg/m³,Fair,20,60 µg/m³,Excellent,4,4 µg/m³
2024-06-08 16:26:11.558659+07:00,Khánh Hòa,Cam Ranh,33°C,0.7,69%,69% (Dangerously Humid),↓ 1005 mb,76%,23 km,40,Fair,Fair,40,12 µg/m³,Fair,28,23 µg/m³,Fair,20,61 µg/m³,Excellent,5,5 µg/m³
2024-06-08 16:26:14.273956+07:00,Khánh Hòa,Diên Khánh,31°C,0.0,73%,73% (Dangerously Humid),↔ 1005 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,27,22 µg/m³,Fair,20,60 µg/m³,Excellent,4,4 µg/m³
2024-06-08 16:26:17.449965+07:00,Khánh Hòa,Khánh Sơn,28°C,2.4,82%,82% (Extremely Humid),↓ 1005 mb,50%,10 km,39,Fair,Fair,39,11 µg/m³,Fair,26,21 µg/m³,Fair,20,59 µg/m³,Excellent,5,5 µg/m³
2024-06-08 16:26:20.661303+07:00,Khánh Hòa,Khánh Vĩnh,28°C,2.2,70%,70% (Very Humid),↔ 1008 mb,76%,24 km,37,Fair,Fair,37,11 µg/m³,Fair,24,19 µg/m³,Excellent,19,57 µg/m³,Excellent,3,3 µg/m³
2024-06-08 16:26:23.642048+07:00,Khánh Hòa,Nha Trang,31°C,0.0,73%,73% (Dangerously Humid),↔ 1005 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,27,22 µg/m³,Fair,20,60 µg/m³,Excellent,4,4 µg/m³
2024-06-08 16:26:26.499895+07:00,Khánh Hòa,Ninh Hòa,28°C,2.2,70%,70% (Very Humid),↔ 1008 mb,76%,24 km,37,Fair,Fair,37,11 µg/m³,Fair,24,19 µg/m³,Excellent,19,57 µg/m³,Excellent,3,3 µg/m³
2024-06-08 16:26:29.224945+07:00,Khánh Hòa,Ninh Mã,28°C,0.4,70%,70% (Extremely Humid),↔ 1007 mb,31%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,26,21 µg/m³,Fair,21,61 µg/m³,Excellent,2,1 µg/m³
2024-06-08 16:26:32.115800+07:00,Khánh Hòa,Ninh Phước,31°C,0.0,73%,73% (Dangerously Humid),↔ 1005 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,27,22 µg/m³,Fair,20,60 µg/m³,Excellent,4,4 µg/m³
2024-06-08 16:26:34.827294+07:00,Khánh Hòa,Vạn Ninh,32°C,1.5,66%,66% (Extremely Humid),↔ 1005 mb,76%,23 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Excellent,19,57 µg/m³,Excellent,2,1 µg/m³
2024-06-08 16:26:37.685793+07:00,Khánh Hòa,Xóm Mỹ Ca,33°C,0.7,69%,69% (Dangerously Humid),↓ 1005 mb,76%,23 km,40,Fair,Fair,40,12 µg/m³,Fair,28,23 µg/m³,Fair,20,61 µg/m³,Excellent,5,5 µg/m³
2024-06-08 16:26:40.371198+07:00,Kiến Giang,An Biên,32°C,0.6,71%,71% (Dangerously Humid),↔ 1005 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,23,18 µg/m³,Excellent,15,46 µg/m³,Excellent,3,2 µg/m³
2024-06-08 16:26:43.031304+07:00,Kiến Giang,Ấp Lục,32°C,0.6,71%,71% (Dangerously Humid),↔ 1005 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,23,18 µg/m³,Excellent,15,46 µg/m³,Excellent,3,2 µg/m³
2024-06-08 16:26:45.668611+07:00,Kiến Giang,Châu Thành,32°C,0.4,75%,75% (Dangerously Humid),↑ 1009 mb,76%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,23,18 µg/m³,Excellent,15,45 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:26:48.406422+07:00,Kiến Giang,Hà Tiên,32°C,11.1,70%,70% (Dangerously Humid),↔ 1008 mb,90%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,23,18 µg/m³,Excellent,15,44 µg/m³,Excellent,5,2 µg/m³
2024-06-08 16:26:51.352050+07:00,Kiến Giang,Phú Quốc,31°C,2.6,74%,74% (Dangerously Humid),↑ 1006 mb,50%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,26,21 µg/m³,Excellent,15,46 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:26:54.240451+07:00,Kiến Giang,Rạch Giá,32°C,0.4,75%,75% (Dangerously Humid),↑ 1009 mb,76%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,23,18 µg/m³,Excellent,15,45 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:26:57.357219+07:00,Kiến Giang,Xóm Ba Trại,32°C,11.1,70%,70% (Dangerously Humid),↔ 1008 mb,90%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,23,18 µg/m³,Excellent,15,44 µg/m³,Excellent,5,2 µg/m³
2024-06-08 16:27:00.084159+07:00,Kon Tum,Kon Tum,27°C,13.4,79%,79% (Extremely Humid),↔ 1010 mb,76%,24 km,33,Fair,Fair,33,10 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:27:02.836378+07:00,Lai Châu,Lai Châu,29°C,14.5,79%,79% (Dangerously Humid),↓ 1005 mb,76%,16 km,5,Excellent,Excellent,5,15 µg/m³,Excellent,5,4 µg/m³,Excellent,2,1 µg/m³,Excellent,2,155 µg/m³
2024-06-08 16:27:05.743103+07:00,Lâm Đồng,Ấp Tân Mỹ,25°C,9.0,83%,83% (Extremely Humid),↓ 1010 mb,83%,13 km,35,Fair,Fair,35,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,54 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:27:08.933778+07:00,Lâm Đồng,Ấp Thánh Hương,28°C,4.2,72%,72% (Extremely Humid),↔ 1010 mb,90%,18 km,33,Fair,Fair,33,10 µg/m³,Fair,21,16 µg/m³,Excellent,17,50 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:27:11.952331+07:00,Lâm Đồng,Đà Lạt,22°C,3.8,86%,86% (Very Humid),↓ 1011 mb,91%,16 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,18,53 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:27:14.988159+07:00,Lâm Đồng,Di Linh,25°C,12.3,77%,77% (Very Humid),↓ 1010 mb,90%,11 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,17,52 µg/m³,Excellent,3,2 µg/m³
2024-06-08 16:27:17.994235+07:00,Lâm Đồng,Ðong Krola,28°C,0.7,80%,80% (Extremely Humid),↓ 1010 mb,91%,10 km,34,Fair,Fair,34,10 µg/m³,Fair,21,16 µg/m³,Excellent,17,51 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:27:20.798481+07:00,Lâm Đồng,Phú Hội,25°C,9.0,83%,83% (Extremely Humid),↓ 1010 mb,83%,13 km,35,Fair,Fair,35,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,54 µg/m³,Excellent,3,1 µg/m³
2024-06-08 16:27:23.665048+07:00,Lạng Sơn,Lạng Sơn,28°C,32.3,89%,89% (Dangerously Humid),↔ 1005 mb,100%,15 km,21,Fair,Fair,21,25 µg/m³,Excellent,13,38 µg/m³,Excellent,8,4 µg/m³,Excellent,6,4 µg/m³
2024-06-08 16:27:26.443867+07:00,Lào Cai,Lào Cai,29°C,5.6,80%,80% (Dangerously Humid),↓ 1005 mb,93%,11 km,13,Excellent,Excellent,13,39 µg/m³,Excellent,7,2 µg/m³,Excellent,6,3 µg/m³,Excellent,6,5 µg/m³
2024-06-08 16:27:29.082259+07:00,Long An,Ấp Bắc,31°C,4.2,76%,76% (Dangerously Humid),↔ 1008 mb,91%,24 km,30,Fair,Fair,30,8 µg/m³,Fair,20,15 µg/m³,Excellent,14,43 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:27:31.836558+07:00,Long An,Ấp Bình Châu,34°C,12.7,62%,62% (Dangerously Humid),↔ 1008 mb,84%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-08 16:27:34.519003+07:00,Long An,Ấp Cả Hoản,35°C,17.9,52%,52% (Extremely Humid),↔ 1004 mb,50%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-08 16:27:37.354240+07:00,Long An,Ấp Mới,32°C,1.8,69%,69% (Dangerously Humid),↔ 1004 mb,76%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,14 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-08 16:27:40.264406+07:00,Long An,Bình Phước,35°C,1.4,51%,51% (Extremely Humid),↔ 1004 mb,31%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,15 µg/m³,Excellent,14,42 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:27:43.968424+07:00,Long An,Câ`n Ðuo´c,34°C,2.2,60%,60% (Extremely Humid),↔ 1004 mb,50%,19 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,14,42 µg/m³,Excellent,8,8 µg/m³
2024-06-08 16:27:46.738074+07:00,Long An,Cần Giuộc,34°C,2.2,60%,60% (Extremely Humid),↔ 1004 mb,50%,19 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,14,42 µg/m³,Excellent,8,8 µg/m³
2024-06-08 16:27:49.588254+07:00,Long An,Hậu Nghĩa,32°C,1.8,69%,69% (Dangerously Humid),↔ 1004 mb,76%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,14 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-08 16:27:52.257560+07:00,Long An,Tân An,35°C,1.4,51%,51% (Extremely Humid),↔ 1004 mb,31%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,15 µg/m³,Excellent,14,42 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:27:54.876109+07:00,Long An,Thủ Thừa,35°C,1.4,51%,51% (Extremely Humid),↔ 1004 mb,31%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,15 µg/m³,Excellent,14,42 µg/m³,Excellent,7,7 µg/m³
2024-06-08 16:27:57.670580+07:00,Nam Định,Nam Định,30°C,4.9,84%,84% (Dangerously Humid),↔ 1004 mb,31%,24 km,60,Poor,Poor,60,18 µg/m³,Fair,34,29 µg/m³,Fair,23,64 µg/m³,Excellent,16,16 µg/m³
2024-06-08 16:28:00.641425+07:00,Nghệ An,Bản Cha Hang,31°C,13.1,73%,73% (Dangerously Humid),↔ 1001 mb,30%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,4,3 µg/m³,Excellent,3,2 µg/m³,Excellent,1,0 µg/m³
2024-06-08 16:28:03.608339+07:00,Nghệ An,Bản Chiềng,27°C,8.1,86%,86% (Extremely Humid),↓ 1006 mb,76%,16 km,4,Excellent,Excellent,4,13 µg/m³,Excellent,4,3 µg/m³,Excellent,2,151 µg/m³,Excellent,1,1 µg/m³
2024-06-08 16:28:07.063521+07:00,Nghệ An,Bản Kỏ Ôi,29°C,2.9,74%,74% (Extremely Humid),↓ 1006 mb,76%,11 km,5,Excellent,Excellent,5,16 µg/m³,Excellent,5,3 µg/m³,Excellent,2,1 µg/m³,Excellent,2,146 µg/m³
2024-06-08 16:28:09.846693+07:00,Nghệ An,Bản Mông,29°C,19.5,78%,78% (Dangerously Humid),↓ 1001 mb,91%,16 km,9,Excellent,Excellent,9,7 µg/m³,Excellent,8,23 µg/m³,Excellent,3,2 µg/m³,Excellent,2,175 µg/m³
2024-06-08 16:28:12.918719+07:00,Nghệ An,Bản Na Ca,30°C,1.7,76%,76% (Dangerously Humid),↔ 1006 mb,49%,21 km,33,Fair,Fair,33,9 µg/m³,Excellent,18,53 µg/m³,Excellent,18,13 µg/m³,Excellent,4,2 µg/m³
2024-06-08 16:28:15.912725+07:00,Nghệ An,Bích Thị,35°C,19.2,59%,59% (Dangerously Humid),↑ 1001 mb,50%,24 km,35,Fair,Fair,35,10 µg/m³,Fair,21,16 µg/m³,Fair,20,59 µg/m³,Excellent,2,1 µg/m³
2024-06-08 16:28:18.865874+07:00,Nghệ An,Canh Tráp,32°C,0.8,69%,69% (Extremely Humid),↓ 1006 mb,92%,19 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,5,4 µg/m³,Excellent,3,2 µg/m³,Excellent,2,146 µg/m³
2024-06-08 16:28:21.805450+07:00,Nghệ An,Dương Long,31°C,13.1,73%,73% (Dangerously Humid),↔ 1001 mb,30%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,4,3 µg/m³,Excellent,3,2 µg/m³,Excellent,1,0 µg/m³
2024-06-08 16:28:24.917045+07:00,Nghệ An,Kỳ Sơn,29°C,2.9,74%,74% (Extremely Humid),↓ 1006 mb,76%,11 km,5,Excellent,Excellent,5,16 µg/m³,Excellent,5,3 µg/m³,Excellent,2,1 µg/m³,Excellent,2,146 µg/m³
2024-06-08 16:28:27.754237+07:00,Nghệ An,Làng La,33°C,12.2,69%,69% (Dangerously Humid),↔ 1004 mb,10%,24 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,6,4 µg/m³,Excellent,4,2 µg/m³,Excellent,4,1 µg/m³
2024-06-08 16:28:31.707156+07:00,Nghệ An,Làng Rao,31°C,13.1,73%,73% (Dangerously Humid),↔ 1001 mb,30%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,4,3 µg/m³,Excellent,3,2 µg/m³,Excellent,1,0 µg/m³
2024-06-08 16:28:34.528915+07:00,Nghệ An,Làng Se,33°C,12.2,69%,69% (Dangerously Humid),↔ 1004 mb,10%,24 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,6,4 µg/m³,Excellent,4,2 µg/m³,Excellent,4,1 µg/m³
2024-06-08 16:28:38.757361+07:00,Nghệ An,Lương Khê,31°C,13.1,73%,73% (Dangerously Humid),↔ 1001 mb,30%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,4,3 µg/m³,Excellent,3,2 µg/m³,Excellent,1,0 µg/m³
2024-06-08 16:28:41.593475+07:00,Nghệ An,Mường Hin,30°C,4.3,82%,82% (Dangerously Humid),↔ 1005 mb,95%,21 km,7,Excellent,Excellent,7,5 µg/m³,Excellent,6,19 µg/m³,Excellent,3,1 µg/m³,Excellent,2,162 µg/m³
2024-06-08 16:28:44.284931+07:00,Nghệ An,Mường Hinh,30°C,4.3,82%,82% (Dangerously Humid),↔ 1005 mb,95%,21 km,7,Excellent,Excellent,7,5 µg/m³,Excellent,6,19 µg/m³,Excellent,3,1 µg/m³,Excellent,2,162 µg/m³
