ThoiGian,TinhThanh,KhuVuc,NhietDo (°C),LuongMua (mm),DoAm (%),DoAmTrongNha (%),KhiAp (mb),MatDoMay (%),TamNhin (km),AQI,TrangThaiKhongKhi,PM2_TrangThai,PM2_ChiSo,PM2_Matdo(µg/m³),PM10_TrangThai,PM10_ChiSo,PM10_Matdo(µg/m³),SO2_TrangThai,SO2_ChiSo,SO2_Matdo(µg/m³),NO2_TrangThai,NO2_ChiSo,NO2_Matdo(µg/m³)
2024-06-10 16:10:41.182092+07:00,Đồng Nai,Ấp Tham Thiện,26°C,26.8,89%,89% (Extremely Humid),↔ 1008 mb,50%,15 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,11,11 µg/m³
2024-06-10 16:10:43.780493+07:00,Đồng Nai,Biên Hòa,28°C,14.4,83%,83% (Extremely Humid),↔ 1008 mb,50%,16 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-10 16:10:46.287790+07:00,Đồng Nai,Cam Mỹ,26°C,26.8,89%,89% (Extremely Humid),↔ 1008 mb,50%,15 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,11,11 µg/m³
2024-06-10 16:10:48.614360+07:00,Đồng Nai,Cam Mỹ,25°C,26.8,98%,95% (Extremely Humid),↔ 1010 mb,50%,15 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,11,11 µg/m³
2024-06-10 16:10:51.306981+07:00,Đồng Nai,Đông Sài,25°C,26.8,98%,95% (Extremely Humid),↔ 1010 mb,50%,15 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,11,11 µg/m³
2024-06-10 16:10:53.656251+07:00,Đồng Nai,Phu Giáo,27°C,12.9,89%,89% (Dangerously Humid),↔ 1010 mb,76%,19 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,12 µg/m³,Excellent,14,41 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:10:56.211170+07:00,Đồng Nai,Xã Gia Kiêm,25°C,26.8,98%,95% (Extremely Humid),↔ 1010 mb,50%,15 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,11,11 µg/m³
2024-06-10 16:10:59.050118+07:00,Đồng Nai,Xã Phương Lâm,24°C,16.2,100%,95% (Extremely Humid),↑ 1011 mb,90%,5 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,12 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-10 16:11:01.489100+07:00,Đồng Nai,Xã Võ Đắt,25°C,26.8,98%,95% (Extremely Humid),↔ 1010 mb,91%,8 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,16,47 µg/m³,Excellent,6,6 µg/m³
2024-06-10 16:11:03.900779+07:00,Đồng Nai,Xuân Lộc,25°C,26.8,98%,95% (Extremely Humid),↔ 1010 mb,50%,15 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,11,11 µg/m³
2024-06-10 16:11:06.440772+07:00,Đồng Tháp,Cao Lãnh,30°C,6.5,69%,69% (Extremely Humid),↑ 1010 mb,30%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,47 µg/m³,Excellent,5,3 µg/m³
2024-06-10 16:11:08.806861+07:00,Đồng Tháp,Sa Đéc,28°C,4.9,80%,80% (Extremely Humid),↔ 1010 mb,20%,21 km,28,Fair,Fair,28,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,47 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:11:11.301495+07:00,Gia Lai,A Yun Pa,33°C,1.4,62%,62% (Extremely Humid),↓ 1009 mb,76%,13 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,51 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:14.086045+07:00,Gia Lai,An Khê,32°C,1.0,63%,63% (Extremely Humid),↓ 1009 mb,76%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,18,54 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:16.504142+07:00,Gia Lai,Bản Bat,33°C,1.4,62%,62% (Extremely Humid),↓ 1009 mb,76%,13 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,51 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:18.905702+07:00,Gia Lai,Ban Xã Thu,33°C,1.4,62%,62% (Extremely Humid),↓ 1009 mb,76%,13 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,51 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:21.578773+07:00,Gia Lai,De Pouang,36°C,0.0,50%,50% (Extremely Humid),↓ 1008 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,18,55 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:23.954570+07:00,Gia Lai,Dinh Ðiền Dak Quon,29°C,1.0,67%,67% (Extremely Humid),↓ 1009 mb,76%,21 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,14 µg/m³,Excellent,18,53 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:26.691716+07:00,Gia Lai,Phú Nhơn,30°C,2.8,71%,71% (Extremely Humid),↓ 1010 mb,50%,13 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,47 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:29.295229+07:00,Gia Lai,Plei Doch,28°C,4.0,86%,86% (Dangerously Humid),↔ 1010 mb,90%,6 km,27,Fair,Fair,27,7 µg/m³,Excellent,15,46 µg/m³,Excellent,15,11 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:31.822634+07:00,Gia Lai,Plei Ken Ngo,25°C,3.6,90%,90% (Extremely Humid),↓ 1010 mb,76%,6 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,47 µg/m³,Excellent,16,12 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:34.335683+07:00,Gia Lai,Plei Khoie,30°C,2.8,71%,71% (Extremely Humid),↓ 1010 mb,50%,13 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,47 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:37.189488+07:00,Gia Lai,Plei Klane Kla,25°C,3.6,90%,90% (Extremely Humid),↓ 1010 mb,76%,6 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,47 µg/m³,Excellent,16,12 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:39.850313+07:00,Gia Lai,Plei Kuel,32°C,1.0,63%,63% (Extremely Humid),↓ 1009 mb,76%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,18,54 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:42.820638+07:00,Gia Lai,Plei Morr,28°C,4.0,78%,78% (Extremely Humid),↔ 1010 mb,76%,10 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,50 µg/m³,Excellent,16,12 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:45.369535+07:00,Gia Lai,Plei Rongol Dogrong,27°C,3.0,85%,85% (Extremely Humid),↔ 1010 mb,30%,6 km,28,Fair,Fair,28,8 µg/m³,Excellent,15,46 µg/m³,Excellent,15,11 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:48.438540+07:00,Gia Lai,Pleiku,25°C,3.6,90%,90% (Extremely Humid),↓ 1010 mb,76%,6 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,47 µg/m³,Excellent,16,12 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:50.829246+07:00,Gia Lai,Thăng Ðức,30°C,14.6,77%,77% (Dangerously Humid),↓ 1009 mb,76%,8 km,27,Fair,Fair,27,7 µg/m³,Excellent,15,45 µg/m³,Excellent,15,11 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:53.183292+07:00,Gia Lai,Xuong Kuang,27°C,3.0,85%,85% (Extremely Humid),↔ 1010 mb,30%,6 km,28,Fair,Fair,28,8 µg/m³,Excellent,15,46 µg/m³,Excellent,15,11 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:11:56.038472+07:00,Hà Giang,Hà Giang,29°C,10.8,82%,82% (Dangerously Humid),↔ 1008 mb,30%,24 km,10,Excellent,Excellent,10,28 µg/m³,Excellent,6,4 µg/m³,Excellent,4,2 µg/m³,Excellent,3,3 µg/m³
2024-06-10 16:11:58.757312+07:00,Hà Nam,Phủ Lý,32°C,9.3,73%,73% (Dangerously Humid),↔ 1005 mb,30%,24 km,46,Fair,Fair,46,14 µg/m³,Fair,28,23 µg/m³,Fair,25,67 µg/m³,Excellent,9,4 µg/m³
2024-06-10 16:12:01.468110+07:00,Hà Nam,Tao Thôn,33°C,8.4,72%,72% (Dangerously Humid),↑ 1005 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,52 µg/m³,Excellent,16,12 µg/m³,Excellent,10,5 µg/m³
2024-06-10 16:12:03.815189+07:00,Hà Nội,Hà Nội,31°C,34.3,78%,78% (Dangerously Humid),↓ 1003 mb,79%,24 km,89,Poor,Poor,89,27 µg/m³,Fair,35,30 µg/m³,Excellent,14,43 µg/m³,Excellent,13,13 µg/m³
2024-06-10 16:12:06.237116+07:00,Hà Tĩnh,Hà Tĩnh,32°C,3.6,73%,73% (Dangerously Humid),↔ 1006 mb,41%,24 km,11,Excellent,Excellent,11,32 µg/m³,Excellent,7,2 µg/m³,Excellent,6,3 µg/m³,Excellent,6,4 µg/m³
2024-06-10 16:12:09.016693+07:00,Hải Dương,Hải Dương,32°C,24.7,75%,75% (Dangerously Humid),↔ 1006 mb,76%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,16,12 µg/m³,Excellent,13,39 µg/m³,Excellent,13,13 µg/m³
2024-06-10 16:12:11.481199+07:00,Hải Phòng,Hải Phòng,29°C,29.1,87%,87% (Dangerously Humid),↔ 1006 mb,38%,24 km,10,Excellent,Excellent,10,29 µg/m³,Excellent,10,10 µg/m³,Excellent,6,5 µg/m³,Excellent,4,2 µg/m³
2024-06-10 16:12:14.043637+07:00,Hậu Giang,Ấp Phú Nhơn,28°C,6.1,78%,78% (Extremely Humid),↔ 1010 mb,31%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,13 µg/m³,Excellent,16,49 µg/m³,Excellent,7,7 µg/m³
2024-06-10 16:12:16.695426+07:00,Hậu Giang,Long Mỹ,30°C,1.2,71%,71% (Extremely Humid),↔ 1010 mb,10%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,21,16 µg/m³,Excellent,18,53 µg/m³,Excellent,4,4 µg/m³
2024-06-10 16:12:19.114155+07:00,Hậu Giang,Rạch Gòi,29°C,7.0,76%,76% (Extremely Humid),↑ 1010 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,5,5 µg/m³
2024-06-10 16:12:21.391413+07:00,Hậu Giang,Vị Thanh,29°C,7.0,76%,76% (Extremely Humid),↑ 1010 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,5,5 µg/m³
2024-06-10 16:12:23.891994+07:00,Hồ Chí Minh,Thành phố Hồ Chí Minh,32°C,16.1,48%,48% (Very Humid),↔ 1008 mb,85%,16 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,14,43 µg/m³,Excellent,9,9 µg/m³
2024-06-10 16:12:26.159969+07:00,Hòa Bình,Hòa Bình,31°C,8.7,82%,82% (Dangerously Humid),↔ 1006 mb,50%,24 km,57,Poor,Poor,57,17 µg/m³,Fair,36,31 µg/m³,Excellent,19,57 µg/m³,Excellent,8,4 µg/m³
2024-06-10 16:12:28.639817+07:00,Hưng Yên,Hưng Yên,33°C,8.4,72%,72% (Dangerously Humid),↑ 1005 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,52 µg/m³,Excellent,16,12 µg/m³,Excellent,10,5 µg/m³
2024-06-10 16:12:31.031582+07:00,Khánh Hòa,Ấp Đức Mỹ,27°C,0.4,75%,75% (Extremely Humid),↓ 1009 mb,76%,8 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:33.662901+07:00,Khánh Hòa,Cam Lâm,32°C,0.1,70%,70% (Dangerously Humid),↔ 1009 mb,76%,21 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:36.461212+07:00,Khánh Hòa,Cam Ranh,34°C,2.0,60%,60% (Extremely Humid),↑ 1009 mb,76%,23 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:39.183389+07:00,Khánh Hòa,Diên Khánh,32°C,0.1,70%,70% (Dangerously Humid),↔ 1009 mb,76%,21 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:41.692326+07:00,Khánh Hòa,Khánh Sơn,29°C,1.3,69%,69% (Extremely Humid),↔ 1010 mb,76%,11 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:44.378169+07:00,Khánh Hòa,Khánh Vĩnh,27°C,0.4,75%,75% (Extremely Humid),↓ 1009 mb,76%,8 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:46.649471+07:00,Khánh Hòa,Nha Trang,32°C,0.1,70%,70% (Dangerously Humid),↔ 1009 mb,76%,21 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:48.952919+07:00,Khánh Hòa,Ninh Hòa,27°C,0.4,75%,75% (Extremely Humid),↓ 1009 mb,76%,8 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,51 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:51.440352+07:00,Khánh Hòa,Ninh Mã,26°C,0.2,77%,77% (Extremely Humid),↔ 1008 mb,76%,19 km,35,Fair,Fair,35,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,54 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:53.913346+07:00,Khánh Hòa,Ninh Phước,32°C,0.1,70%,70% (Dangerously Humid),↔ 1009 mb,76%,21 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:56.597882+07:00,Khánh Hòa,Vạn Ninh,31°C,1.2,68%,68% (Extremely Humid),↓ 1008 mb,100%,10 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:12:59.496035+07:00,Khánh Hòa,Xóm Mỹ Ca,34°C,2.0,60%,60% (Extremely Humid),↑ 1009 mb,76%,23 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:13:01.933598+07:00,Kiến Giang,An Biên,30°C,4.8,76%,76% (Extremely Humid),↔ 1010 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,15 µg/m³,Excellent,17,51 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:04.676431+07:00,Kiến Giang,Ấp Lục,30°C,4.8,76%,76% (Extremely Humid),↔ 1010 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,15 µg/m³,Excellent,17,51 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:06.961521+07:00,Kiến Giang,Châu Thành,30°C,3.6,76%,76% (Extremely Humid),↑ 1010 mb,50%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,17,50 µg/m³,Excellent,4,2 µg/m³
2024-06-10 16:13:09.419416+07:00,Kiến Giang,Hà Tiên,30°C,0.6,76%,76% (Extremely Humid),↑ 1010 mb,50%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,19,14 µg/m³,Excellent,16,48 µg/m³,Excellent,4,2 µg/m³
2024-06-10 16:13:11.691343+07:00,Kiến Giang,Phú Quốc,30°C,5.1,74%,74% (Extremely Humid),↑ 1010 mb,50%,13 km,30,Fair,Fair,30,8 µg/m³,Fair,21,16 µg/m³,Excellent,17,50 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:14.259773+07:00,Kiến Giang,Rạch Giá,30°C,3.6,76%,76% (Extremely Humid),↑ 1010 mb,50%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,17,50 µg/m³,Excellent,4,2 µg/m³
2024-06-10 16:13:16.766626+07:00,Kiến Giang,Xóm Ba Trại,30°C,0.6,76%,76% (Extremely Humid),↑ 1010 mb,50%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,19,14 µg/m³,Excellent,16,48 µg/m³,Excellent,4,2 µg/m³
2024-06-10 16:13:19.322104+07:00,Kon Tum,Kon Tum,28°C,4.0,78%,78% (Extremely Humid),↔ 1010 mb,76%,10 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,50 µg/m³,Excellent,16,12 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:13:21.593082+07:00,Lai Châu,Lai Châu,29°C,4.4,83%,83% (Dangerously Humid),↔ 1008 mb,90%,24 km,5,Excellent,Excellent,5,3 µg/m³,Excellent,4,11 µg/m³,Excellent,2,161 µg/m³,Excellent,1,1 µg/m³
2024-06-10 16:13:23.975476+07:00,Lâm Đồng,Ấp Tân Mỹ,25°C,3.9,85%,85% (Extremely Humid),↓ 1011 mb,76%,10 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,49 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:26.197283+07:00,Lâm Đồng,Ấp Thánh Hương,24°C,7.8,92%,92% (Extremely Humid),↔ 1012 mb,91%,6 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,47 µg/m³,Excellent,16,12 µg/m³,Excellent,4,2 µg/m³
2024-06-10 16:13:28.663186+07:00,Lâm Đồng,Đà Lạt,22°C,4.2,85%,85% (Very Humid),↓ 1012 mb,76%,11 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,48 µg/m³,Excellent,16,12 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:30.954868+07:00,Lâm Đồng,Di Linh,23°C,5.4,86%,86% (Very Humid),↔ 1012 mb,91%,10 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,49 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:33.385091+07:00,Lâm Đồng,Ðong Krola,28°C,10.0,76%,76% (Extremely Humid),↓ 1011 mb,50%,15 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,47 µg/m³,Excellent,16,12 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:35.712162+07:00,Lâm Đồng,Phú Hội,25°C,3.9,85%,85% (Extremely Humid),↓ 1011 mb,76%,10 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,49 µg/m³,Excellent,3,2 µg/m³
2024-06-10 16:13:38.058041+07:00,Lạng Sơn,Lạng Sơn,29°C,17.0,83%,83% (Dangerously Humid),↔ 1007 mb,30%,24 km,13,Excellent,Excellent,13,13 µg/m³,Excellent,11,34 µg/m³,Excellent,7,4 µg/m³,Excellent,4,3 µg/m³
2024-06-10 16:13:40.639951+07:00,Lào Cai,Lào Cai,30°C,7.0,77%,77% (Dangerously Humid),↔ 1007 mb,90%,24 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,8,2 µg/m³,Excellent,4,2 µg/m³,Excellent,4,3 µg/m³
2024-06-10 16:13:43.444443+07:00,Long An,Ấp Bắc,28°C,4.9,80%,80% (Extremely Humid),↔ 1010 mb,20%,21 km,28,Fair,Fair,28,8 µg/m³,Excellent,17,13 µg/m³,Excellent,16,47 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:13:45.724799+07:00,Long An,Ấp Bình Châu,30°C,1.5,67%,67% (Extremely Humid),↑ 1009 mb,30%,24 km,27,Fair,Fair,27,7 µg/m³,Excellent,15,12 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-10 16:13:48.114045+07:00,Long An,Ấp Cả Hoản,29°C,1.0,72%,72% (Extremely Humid),↔ 1009 mb,50%,21 km,27,Fair,Fair,27,7 µg/m³,Excellent,16,12 µg/m³,Excellent,13,39 µg/m³,Excellent,8,4 µg/m³
2024-06-10 16:13:50.579131+07:00,Long An,Ấp Mới,29°C,4.6,75%,75% (Extremely Humid),↔ 1009 mb,50%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,12 µg/m³,Excellent,14,41 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:13:52.882874+07:00,Long An,Bình Phước,28°C,6.9,80%,80% (Extremely Humid),↔ 1010 mb,10%,23 km,28,Fair,Fair,28,8 µg/m³,Excellent,17,13 µg/m³,Excellent,15,44 µg/m³,Excellent,7,7 µg/m³
2024-06-10 16:13:55.648469+07:00,Long An,Câ`n Ðuo´c,28°C,5.4,91%,91% (Dangerously Humid),↔ 1010 mb,30%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,15,45 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:13:58.566945+07:00,Long An,Cần Giuộc,28°C,5.4,91%,91% (Dangerously Humid),↔ 1010 mb,30%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,13 µg/m³,Excellent,15,45 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:14:01.197722+07:00,Long An,Hậu Nghĩa,29°C,4.6,75%,75% (Extremely Humid),↔ 1009 mb,50%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,16,12 µg/m³,Excellent,14,41 µg/m³,Excellent,8,8 µg/m³
2024-06-10 16:14:04.058973+07:00,Long An,Tân An,28°C,6.9,80%,80% (Extremely Humid),↔ 1010 mb,10%,23 km,28,Fair,Fair,28,8 µg/m³,Excellent,17,13 µg/m³,Excellent,15,44 µg/m³,Excellent,7,7 µg/m³
2024-06-10 16:14:06.705010+07:00,Long An,Thủ Thừa,28°C,6.9,80%,80% (Extremely Humid),↔ 1010 mb,10%,23 km,28,Fair,Fair,28,8 µg/m³,Excellent,17,13 µg/m³,Excellent,15,44 µg/m³,Excellent,7,7 µg/m³
2024-06-10 16:14:09.362258+07:00,Nam Định,Nam Định,33°C,8.4,72%,72% (Dangerously Humid),↑ 1005 mb,76%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,17,52 µg/m³,Excellent,16,12 µg/m³,Excellent,10,5 µg/m³
2024-06-10 16:14:11.647876+07:00,Nghệ An,Bản Cha Hang,32°C,6.1,75%,75% (Dangerously Humid),↓ 1005 mb,76%,24 km,12,Excellent,Excellent,12,9 µg/m³,Excellent,11,33 µg/m³,Excellent,8,2 µg/m³,Excellent,5,2 µg/m³
2024-06-10 16:14:14.051479+07:00,Nghệ An,Bản Chiềng,28°C,6.6,78%,78% (Extremely Humid),↔ 1007 mb,100%,24 km,6,Excellent,Excellent,6,19 µg/m³,Excellent,6,5 µg/m³,Excellent,2,1 µg/m³,Excellent,2,155 µg/m³
2024-06-10 16:14:16.328789+07:00,Nghệ An,Bản Kỏ Ôi,29°C,3.1,79%,79% (Extremely Humid),↔ 1008 mb,95%,24 km,6,Excellent,Excellent,6,18 µg/m³,Excellent,6,5 µg/m³,Excellent,3,1 µg/m³,Excellent,2,147 µg/m³
2024-06-10 16:14:18.973614+07:00,Nghệ An,Bản Mông,28°C,13.2,88%,88% (Dangerously Humid),↔ 1006 mb,76%,24 km,11,Excellent,Excellent,11,8 µg/m³,Excellent,10,30 µg/m³,Excellent,3,2 µg/m³,Excellent,2,170 µg/m³
2024-06-10 16:14:21.280776+07:00,Nghệ An,Bản Na Ca,30°C,9.9,77%,77% (Dangerously Humid),↓ 1007 mb,76%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,17,13 µg/m³,Excellent,16,46 µg/m³,Excellent,5,3 µg/m³
2024-06-10 16:14:23.662735+07:00,Nghệ An,Bích Thị,33°C,4.5,68%,68% (Dangerously Humid),↔ 1005 mb,10%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,13 µg/m³,Excellent,17,52 µg/m³,Excellent,2,1 µg/m³
2024-06-10 16:14:25.995551+07:00,Nghệ An,Canh Tráp,31°C,5.4,76%,76% (Dangerously Humid),↔ 1008 mb,81%,24 km,8,Excellent,Excellent,8,6 µg/m³,Excellent,7,22 µg/m³,Excellent,3,2 µg/m³,Excellent,2,153 µg/m³
2024-06-10 16:14:28.398584+07:00,Nghệ An,Dương Long,32°C,6.1,75%,75% (Dangerously Humid),↓ 1005 mb,76%,24 km,12,Excellent,Excellent,12,9 µg/m³,Excellent,11,33 µg/m³,Excellent,8,2 µg/m³,Excellent,5,2 µg/m³
2024-06-10 16:14:30.940564+07:00,Nghệ An,Kỳ Sơn,29°C,3.1,79%,79% (Extremely Humid),↔ 1008 mb,95%,24 km,6,Excellent,Excellent,6,18 µg/m³,Excellent,6,5 µg/m³,Excellent,3,1 µg/m³,Excellent,2,147 µg/m³
2024-06-10 16:14:33.709660+07:00,Nghệ An,Làng La,31°C,5.7,79%,79% (Dangerously Humid),↓ 1005 mb,31%,24 km,12,Excellent,Excellent,12,36 µg/m³,Excellent,12,3 µg/m³,Excellent,9,7 µg/m³,Excellent,6,3 µg/m³
2024-06-10 16:14:35.863542+07:00,Nghệ An,Làng Rao,32°C,6.1,75%,75% (Dangerously Humid),↓ 1005 mb,76%,24 km,12,Excellent,Excellent,12,9 µg/m³,Excellent,11,33 µg/m³,Excellent,8,2 µg/m³,Excellent,5,2 µg/m³
2024-06-10 16:14:38.244950+07:00,Nghệ An,Làng Se,31°C,5.7,79%,79% (Dangerously Humid),↓ 1005 mb,31%,24 km,12,Excellent,Excellent,12,36 µg/m³,Excellent,12,3 µg/m³,Excellent,9,7 µg/m³,Excellent,6,3 µg/m³
2024-06-10 16:14:40.690140+07:00,Nghệ An,Lương Khê,32°C,6.1,75%,75% (Dangerously Humid),↓ 1005 mb,76%,24 km,12,Excellent,Excellent,12,9 µg/m³,Excellent,11,33 µg/m³,Excellent,8,2 µg/m³,Excellent,5,2 µg/m³
2024-06-10 16:14:43.176592+07:00,Nghệ An,Mường Hin,29°C,23.2,84%,84% (Dangerously Humid),↔ 1006 mb,80%,23 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,9,7 µg/m³,Excellent,3,2 µg/m³,Excellent,2,170 µg/m³
